2025-01-15 19:23:36,641 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: log_artifact
2025-01-15 19:23:36,642 DEBUG   SenderThread:789 [sender.py:send_request():405] send_request: log_artifact
2025-01-15 19:23:36,649 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: pause
2025-01-15 19:23:36,650 INFO    HandlerThread:789 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-01-15 19:23:36,650 INFO    HandlerThread:789 [system_monitor.py:finish():203] Stopping system monitor
2025-01-15 19:23:36,652 DEBUG   SystemMonitor:789 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-01-15 19:23:36,652 DEBUG   SystemMonitor:789 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-01-15 19:23:36,652 DEBUG   SystemMonitor:789 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-01-15 19:23:36,652 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined cpu monitor
2025-01-15 19:23:36,655 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined disk monitor
2025-01-15 19:23:36,656 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined memory monitor
2025-01-15 19:23:36,656 INFO    HandlerThread:789 [interfaces.py:finish():202] Joined network monitor
2025-01-15 19:23:36,721 INFO    SenderThread:789 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-eda.ipynb - {'id': 'QXJ0aWZhY3Q6MTQ0Mzk0NDAyMQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUzOTA3NDMwMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTQ0Mzk0NDAyMQ==', 'versionIndex': 1}}}
2025-01-15 19:23:36,721 DEBUG   SenderThread:789 [sender.py:send():378] send: stats
2025-01-15 19:23:36,933 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: internal_messages
2025-01-15 19:23:40,733 DEBUG   HandlerThread:789 [handler.py:handle_request():146] handle_request: status_report
